,start_session,end_session,user_id,sex,platform,category,consultation,cons_duration,number_of_products,basket_amount
257,2024-10-03 11:59:58,2024-10-03 12:20:42,4839741,М,desktop,все для дома,True,8,2,1071
258,2024-10-03 12:19:47,2024-10-03 12:37:06,7149359,М,desktop,электроника,False,0,5,43551
259,2024-10-03 12:24:56,2024-10-03 13:03:13,5199881,Ж,mobile,одежда и обувь,False,0,6,1045
260,2024-10-03 12:52:08,2024-10-03 13:13:35,7700023,Ж,mobile,все для дома,True,8,2,2723
261,2024-10-03 12:54:07,2024-10-03 13:15:51,6108269,Ж,mobile,одежда и обувь,True,9,3,25246
262,2024-10-03 13:08:41,2024-10-03 13:31:47,8300333,Ж,mobile,одежда и обувь,False,0,2,2587
263,2024-10-03 13:34:00,2024-10-03 13:52:07,1674645,Ж,mobile,красота и здоровье,True,8,5,100
264,2024-10-03 13:51:28,2024-10-03 14:07:36,5788268,М,desktop,товары для животных,False,0,2,808
265,2024-10-03 14:07:39,2024-10-03 14:33:44,4534617,Ж,mobile,детские товары,True,10,1,1994
266,2024-10-03 14:19:12,2024-10-03 14:51:03,4213266,Ж,desktop,все для дома,True,12,1,874
267,2024-10-03 14:34:17,2024-10-03 14:49:34,7347469,М,desktop,все для дома,True,4,2,12303
268,2024-10-03 14:45:58,2024-10-03 15:18:42,2739534,М,mobile,одежда и обувь,False,0,1,1561
269,2024-10-03 14:46:31,2024-10-03 15:18:27,2217907,Ж,desktop,одежда и обувь,False,0,2,632
270,2024-10-03 15:08:02,2024-10-03 15:37:20,4409875,М,mobile,детские товары,False,0,5,4797
271,2024-10-03 15:29:32,2024-10-03 16:08:25,7594154,М,desktop,одежда и обувь,False,0,5,645
272,2024-10-03 15:42:14,2024-10-03 16:04:59,8758791,М,desktop,все для дома,False,0,6,1914
273,2024-10-03 16:06:11,2024-10-03 16:43:59,1555758,М,desktop,одежда и обувь,True,15,5,10468
274,2024-10-03 16:22:52,2024-10-03 16:39:34,3288679,Ж,mobile,одежда и обувь,False,0,3,10159
275,2024-10-03 16:37:19,2024-10-03 17:01:51,5082231,М,mobile,товары для животных,True,10,6,1280
276,2024-10-03 16:58:50,2024-10-03 17:20:27,5473327,Ж,mobile,одежда и обувь,True,7,5,16008
277,2024-10-03 17:26:25,2024-10-03 17:57:32,4549349,М,mobile,все для дома,False,0,4,3530
278,2024-10-03 17:32:01,2024-10-03 17:43:31,3450801,Ж,mobile,все для дома,True,4,5,2461
279,2024-10-03 17:32:48,2024-10-03 18:04:54,3754301,Ж,desktop,одежда и обувь,False,0,4,2279
280,2024-10-03 17:36:29,2024-10-03 17:59:49,6684851,Ж,mobile,красота и здоровье,False,0,6,1718
281,2024-10-03 17:59:50,2024-10-03 18:16:17,8782888,Ж,mobile,товары для животных,True,6,6,406
282,2024-10-03 18:10:51,2024-10-03 18:50:50,5986087,Ж,desktop,одежда и обувь,False,0,1,8323
283,2024-10-03 18:31:10,2024-10-03 18:49:10,2920899,Ж,desktop,красота и здоровье,False,0,2,230
284,2024-10-03 18:55:22,2024-10-03 19:17:11,4766745,Ж,mobile,одежда и обувь,False,0,3,5322
285,2024-10-03 19:05:50,2024-10-03 19:30:31,4007286,Ж,mobile,одежда и обувь,False,0,5,31832
286,2024-10-03 19:33:09,2024-10-03 19:59:33,3279866,Ж,mobile,одежда и обувь,False,0,2,237
287,2024-10-03 19:39:17,2024-10-03 19:56:09,4264001,М,mobile,одежда и обувь,False,0,1,3639
288,2024-10-03 19:49:47,2024-10-03 20:18:02,2715721,М,mobile,детские товары,False,0,3,11609
289,2024-10-03 19:50:18,2024-10-03 20:17:54,5871414,М,desktop,одежда и обувь,False,0,3,2375
290,2024-10-03 20:17:46,2024-10-03 20:30:01,6745805,Ж,desktop,электроника,False,0,1,14987
291,2024-10-03 20:45:32,2024-10-03 21:08:09,8717348,Ж,mobile,красота и здоровье,False,0,6,2598
292,2024-10-03 20:45:33,2024-10-03 21:22:52,4693500,М,mobile,товары для животных,False,0,4,72
293,2024-10-03 20:55:57,2024-10-03 21:13:44,2997369,Ж,mobile,одежда и обувь,False,0,1,2142
294,2024-10-03 21:18:54,2024-10-03 21:55:58,4438895,Ж,mobile,одежда и обувь,False,0,6,1015
295,2024-10-03 21:26:56,2024-10-03 21:39:15,6434559,М,mobile,канцелярия,False,0,3,787
296,2024-10-03 21:43:52,2024-10-03 21:55:46,7728656,М,mobile,одежда и обувь,False,0,4,5943
297,2024-10-03 21:56:14,2024-10-03 22:25:45,5092533,М,mobile,одежда и обувь,True,13,2,6415
298,2024-10-03 22:23:47,2024-10-03 22:57:35,4187483,М,mobile,одежда и обувь,True,16,4,38114
299,2024-10-03 22:33:49,2024-10-03 23:10:00,4556670,Ж,mobile,детские товары,True,11,5,3049
300,2024-10-03 22:41:02,2024-10-03 23:00:01,7094370,Ж,mobile,одежда и обувь,False,0,1,3148
301,2024-10-03 22:49:45,2024-10-03 23:06:04,2909452,М,desktop,электроника,True,6,4,24882
302,2024-10-03 22:55:01,2024-10-03 23:07:27,5650426,М,desktop,детские товары,True,5,4,4067
303,2024-10-03 22:56:19,2024-10-03 23:35:08,2368246,Ж,desktop,детские товары,True,15,1,3519
304,2024-10-03 23:02:41,2024-10-03 23:28:56,8759075,Ж,desktop,канцелярия,False,0,4,1432
305,2024-10-03 23:19:17,2024-10-03 23:52:19,7865968,Ж,desktop,детские товары,True,11,5,49028
306,2024-10-03 23:22:57,2024-10-03 23:41:40,3300401,М,desktop,одежда и обувь,False,0,5,10706
307,2024-10-03 23:34:40,2024-10-03 23:45:37,4153304,М,desktop,одежда и обувь,False,0,1,1425
308,2024-10-03 23:53:17,2024-10-04 00:25:08,6169890,М,mobile,красота и здоровье,True,11,3,3220
309,2024-10-04 00:12:48,2024-10-04 00:52:36,2315542,Ж,mobile,красота и здоровье,True,12,1,636
310,2024-10-04 00:14:24,2024-10-04 00:36:40,2385050,М,mobile,все для дома,False,0,3,3953
311,2024-10-04 00:31:00,2024-10-04 00:45:29,1172941,М,mobile,одежда и обувь,False,0,4,4466
312,2024-10-04 00:40:47,2024-10-04 01:10:17,3328903,М,desktop,одежда и обувь,False,0,1,730
313,2024-10-04 00:59:31,2024-10-04 01:30:18,4107056,М,mobile,все для дома,False,0,3,1306
314,2024-10-04 01:04:36,2024-10-04 01:23:57,4878229,М,mobile,канцелярия,False,0,1,163
315,2024-10-04 01:09:32,2024-10-04 01:38:32,4630362,Ж,mobile,канцелярия,True,12,4,431
316,2024-10-04 01:13:11,2024-10-04 01:30:15,7437798,М,desktop,одежда и обувь,False,0,6,31371
317,2024-10-04 01:15:52,2024-10-04 01:54:03,1400353,Ж,desktop,канцелярия,False,0,3,592
318,2024-10-04 01:23:18,2024-10-04 01:48:56,8397778,Ж,desktop,все для дома,True,10,2,1116
319,2024-10-04 01:34:07,2024-10-04 01:45:09,7830484,Ж,desktop,одежда и обувь,False,0,4,2633
320,2024-10-04 01:58:47,2024-10-04 02:32:30,2473731,Ж,desktop,одежда и обувь,True,15,3,5416
321,2024-10-04 02:21:08,2024-10-04 02:53:37,7463999,Ж,mobile,электроника,False,0,1,3580
322,2024-10-04 02:39:18,2024-10-04 02:55:50,4007286,Ж,desktop,одежда и обувь,False,0,3,6791
323,2024-10-04 02:42:19,2024-10-04 02:54:20,6121807,Ж,desktop,товары для животных,False,0,2,946
324,2024-10-04 03:08:01,2024-10-04 03:40:21,5521950,Ж,mobile,все для дома,False,0,4,1337
325,2024-10-04 03:18:15,2024-10-04 03:38:11,5379186,М,mobile,все для дома,True,6,5,364
326,2024-10-04 03:39:02,2024-10-04 04:11:12,1630685,М,desktop,детские товары,False,0,6,12058
327,2024-10-04 03:41:51,2024-10-04 03:57:28,4073917,М,desktop,детские товары,False,0,5,2620
328,2024-10-04 03:53:40,2024-10-04 04:08:06,3995517,М,mobile,красота и здоровье,True,5,6,174
329,2024-10-04 03:57:05,2024-10-04 04:28:52,8122698,М,desktop,одежда и обувь,False,0,6,4593
330,2024-10-04 04:25:53,2024-10-04 04:42:47,1496065,Ж,mobile,детские товары,False,0,2,10963
331,2024-10-04 04:41:47,2024-10-04 05:15:17,2091169,Ж,desktop,товары для животных,False,0,1,931
332,2024-10-04 04:55:24,2024-10-04 05:07:27,1500439,М,desktop,электроника,False,0,2,2348
333,2024-10-04 05:05:26,2024-10-04 05:38:20,2244235,М,mobile,одежда и обувь,False,0,3,3551
334,2024-10-04 05:13:57,2024-10-04 05:34:37,7660261,Ж,desktop,одежда и обувь,False,0,5,7179
335,2024-10-04 05:36:38,2024-10-04 06:01:32,1129274,М,desktop,одежда и обувь,False,0,1,8235
336,2024-10-04 05:47:25,2024-10-04 06:23:18,2277972,Ж,mobile,одежда и обувь,False,0,4,3890
337,2024-10-04 06:14:14,2024-10-04 06:25:51,6762875,Ж,desktop,все для дома,True,3,2,2531
338,2024-10-04 06:16:03,2024-10-04 06:34:35,5050276,М,desktop,одежда и обувь,False,0,2,17000
339,2024-10-04 06:39:18,2024-10-04 07:05:45,4766471,Ж,mobile,все для дома,False,0,2,5527
340,2024-10-04 06:40:23,2024-10-04 07:12:57,2057091,М,desktop,красота и здоровье,True,10,3,130
341,2024-10-04 06:43:11,2024-10-04 07:10:11,4361163,Ж,mobile,одежда и обувь,False,0,3,3907
342,2024-10-04 07:08:13,2024-10-04 07:38:28,8174173,М,desktop,одежда и обувь,False,0,2,2202
343,2024-10-04 07:09:23,2024-10-04 07:25:10,4409976,М,mobile,все для дома,True,6,5,5381
344,2024-10-04 07:26:48,2024-10-04 07:39:09,3331717,М,mobile,одежда и обувь,True,5,2,1699
345,2024-10-04 07:53:27,2024-10-04 08:09:15,1446696,Ж,mobile,одежда и обувь,True,5,6,42741
346,2024-10-04 08:05:38,2024-10-04 08:23:20,1054954,Ж,desktop,все для дома,True,7,1,855
347,2024-10-04 08:34:03,2024-10-04 08:46:40,3595227,Ж,mobile,все для дома,True,5,4,5660
348,2024-10-04 08:38:17,2024-10-04 09:00:16,4506638,Ж,desktop,товары для животных,True,9,4,685
349,2024-10-04 08:48:37,2024-10-04 09:27:36,4733772,Ж,mobile,одежда и обувь,False,0,1,4349
350,2024-10-04 09:00:13,2024-10-04 09:38:55,5604451,М,desktop,все для дома,False,0,3,1050
351,2024-10-04 09:16:47,2024-10-04 09:54:04,8747646,М,desktop,все для дома,False,0,2,6356
352,2024-10-04 09:19:46,2024-10-04 09:32:03,8173518,Ж,mobile,одежда и обувь,False,0,5,10805
353,2024-10-04 09:25:43,2024-10-04 10:05:36,8213014,М,desktop,все для дома,False,0,3,14860
354,2024-10-04 09:44:53,2024-10-04 10:00:50,5349533,М,mobile,все для дома,True,7,1,3663
355,2024-10-04 10:11:54,2024-10-04 10:31:27,8351248,Ж,desktop,все для дома,False,0,5,18792
356,2024-10-04 10:13:42,2024-10-04 10:50:24,7382343,Ж,mobile,красота и здоровье,True,13,3,6882
357,2024-10-04 10:19:06,2024-10-04 10:31:57,6706954,М,mobile,детские товары,False,0,4,4220
358,2024-10-04 10:21:15,2024-10-04 10:56:15,6010303,М,desktop,красота и здоровье,False,0,6,1775
359,2024-10-04 10:29:44,2024-10-04 11:02:10,8223978,М,mobile,красота и здоровье,True,15,4,477
360,2024-10-04 10:41:40,2024-10-04 11:04:45,5690784,Ж,desktop,одежда и обувь,True,7,5,9163
361,2024-10-04 11:09:40,2024-10-04 11:25:13,6884279,М,mobile,товары для животных,False,0,2,180
362,2024-10-04 11:31:18,2024-10-04 12:10:02,8760546,М,mobile,одежда и обувь,True,13,4,10401
363,2024-10-04 11:44:08,2024-10-04 12:07:29,1831044,Ж,mobile,детские товары,True,7,3,3703
364,2024-10-04 11:58:11,2024-10-04 12:27:51,7971817,М,mobile,товары для животных,False,0,5,93
365,2024-10-04 12:24:00,2024-10-04 12:35:12,8757925,Ж,desktop,красота и здоровье,False,0,1,1736
366,2024-10-04 12:31:06,2024-10-04 13:05:48,7914423,М,desktop,одежда и обувь,False,0,2,10991
367,2024-10-04 12:40:10,2024-10-04 13:03:26,3912057,М,desktop,товары для животных,False,0,2,373
368,2024-10-04 12:45:45,2024-10-04 13:25:42,2161467,М,mobile,все для дома,False,0,1,898
369,2024-10-04 13:01:37,2024-10-04 13:26:37,3914287,Ж,mobile,красота и здоровье,False,0,4,455
370,2024-10-04 13:24:22,2024-10-04 13:38:34,6904336,Ж,mobile,красота и здоровье,False,0,3,2867
371,2024-10-04 13:36:04,2024-10-04 13:52:23,2790736,М,mobile,одежда и обувь,False,0,4,1234
372,2024-10-04 13:38:02,2024-10-04 14:08:20,5409886,Ж,desktop,детские товары,True,10,1,1570
373,2024-10-04 14:01:51,2024-10-04 14:35:18,2828234,М,mobile,детские товары,False,0,6,10719
374,2024-10-04 14:27:03,2024-10-04 14:43:25,6608522,Ж,desktop,все для дома,True,7,2,11885
375,2024-10-04 14:33:47,2024-10-04 15:09:19,8897633,М,mobile,одежда и обувь,False,0,3,1664
376,2024-10-04 14:47:32,2024-10-04 15:12:44,7291348,М,mobile,красота и здоровье,True,8,1,128
377,2024-10-04 14:53:15,2024-10-04 15:13:57,4688500,М,desktop,все для дома,False,0,1,179
378,2024-10-04 15:12:15,2024-10-04 15:42:50,2705817,Ж,desktop,товары для животных,True,14,2,829
379,2024-10-04 15:13:14,2024-10-04 15:46:13,5101317,М,mobile,все для дома,True,11,1,5345
380,2024-10-04 15:22:58,2024-10-04 15:41:58,8362482,Ж,mobile,все для дома,False,0,6,2948
381,2024-10-04 15:32:35,2024-10-04 16:04:14,7104300,М,mobile,детские товары,True,11,2,3895
382,2024-10-04 15:42:40,2024-10-04 16:00:11,4531809,Ж,mobile,одежда и обувь,True,8,1,3096
383,2024-10-04 16:03:21,2024-10-04 16:18:02,1647572,М,desktop,детские товары,False,0,3,16954
384,2024-10-04 16:25:10,2024-10-04 16:49:53,2415426,Ж,mobile,канцелярия,True,7,3,1437
385,2024-10-04 16:25:11,2024-10-04 17:04:41,8433636,Ж,mobile,одежда и обувь,True,14,1,268
386,2024-10-04 16:35:31,2024-10-04 17:05:51,1080226,Ж,mobile,электроника,False,0,1,1317
387,2024-10-04 17:01:32,2024-10-04 17:37:43,2937852,М,mobile,все для дома,True,16,1,587
388,2024-10-04 17:05:19,2024-10-04 17:39:59,5990824,Ж,desktop,канцелярия,False,0,4,5823
389,2024-10-04 17:12:43,2024-10-04 17:31:32,2198325,Ж,mobile,детские товары,False,0,1,5287
390,2024-10-04 17:18:18,2024-10-04 17:49:08,5489076,М,mobile,все для дома,False,0,2,142
391,2024-10-04 17:27:46,2024-10-04 17:42:38,5173731,М,desktop,детские товары,False,0,6,21727
392,2024-10-04 17:52:25,2024-10-04 18:22:42,2175179,Ж,desktop,одежда и обувь,True,14,2,7652
393,2024-10-04 18:08:30,2024-10-04 18:22:30,1413688,Ж,mobile,детские товары,False,0,5,17284
394,2024-10-04 18:20:44,2024-10-04 18:40:20,8076953,Ж,mobile,красота и здоровье,True,9,5,1713
395,2024-10-04 18:32:29,2024-10-04 18:57:10,6136376,М,desktop,одежда и обувь,False,0,5,16065
396,2024-10-04 19:00:23,2024-10-04 19:29:56,3068309,Ж,desktop,одежда и обувь,False,0,3,1258
397,2024-10-04 19:09:04,2024-10-04 19:48:35,8864375,М,desktop,все для дома,False,0,3,1484
398,2024-10-04 19:32:17,2024-10-04 19:46:57,6377034,М,mobile,одежда и обувь,True,4,1,1721
399,2024-10-04 19:58:29,2024-10-04 20:24:04,6758775,М,mobile,товары для животных,False,0,3,201
400,2024-10-04 20:10:25,2024-10-04 20:41:22,5351522,Ж,desktop,одежда и обувь,False,0,5,9194
401,2024-10-04 20:16:39,2024-10-04 20:52:38,6087651,Ж,mobile,детские товары,False,0,3,1818
402,2024-10-04 20:35:03,2024-10-04 21:10:41,4521196,М,mobile,все для дома,True,11,5,20386
403,2024-10-04 20:35:22,2024-10-04 20:50:47,1336950,М,desktop,все для дома,False,0,4,23914
404,2024-10-04 20:44:53,2024-10-04 20:56:39,2731713,Ж,desktop,одежда и обувь,False,0,3,5334
405,2024-10-04 21:11:09,2024-10-04 21:24:00,2796713,М,desktop,красота и здоровье,False,0,5,1949
406,2024-10-04 21:18:01,2024-10-04 21:51:37,8125021,М,desktop,одежда и обувь,False,0,6,3960
407,2024-10-04 21:40:14,2024-10-04 22:02:30,2506905,Ж,mobile,красота и здоровье,False,0,2,110
408,2024-10-04 21:54:51,2024-10-04 22:06:14,2353433,Ж,desktop,все для дома,False,0,1,1234
409,2024-10-04 22:13:39,2024-10-04 22:28:03,7275033,М,mobile,канцелярия,False,0,4,1068
410,2024-10-04 22:41:01,2024-10-04 23:17:10,7491879,М,mobile,все для дома,False,0,6,392
411,2024-10-04 23:09:26,2024-10-04 23:34:52,8148478,Ж,mobile,товары для животных,False,0,5,186
412,2024-10-04 23:37:25,2024-10-04 23:59:33,8728245,М,desktop,электроника,False,0,1,30838
413,2024-10-04 23:50:45,2024-10-05 00:04:24,4742753,Ж,mobile,электроника,True,5,1,2521
414,2024-10-05 00:04:47,2024-10-05 00:34:40,3701039,Ж,desktop,детские товары,False,0,1,1048
415,2024-10-05 00:08:54,2024-10-05 00:39:15,5408306,Ж,mobile,все для дома,False,0,6,29282
416,2024-10-05 00:09:36,2024-10-05 00:26:30,4047824,Ж,mobile,одежда и обувь,True,6,5,12279
417,2024-10-05 00:28:37,2024-10-05 00:57:45,5915042,М,desktop,одежда и обувь,True,13,4,32406
418,2024-10-05 00:33:06,2024-10-05 01:09:10,2097710,Ж,mobile,одежда и обувь,True,14,3,1258
419,2024-10-05 00:56:07,2024-10-05 01:32:10,6820137,М,desktop,одежда и обувь,True,17,1,515
420,2024-10-05 01:00:24,2024-10-05 01:36:26,1330571,М,desktop,канцелярия,False,0,6,7643
421,2024-10-05 01:09:48,2024-10-05 01:29:18,3214931,М,mobile,все для дома,True,9,2,2058
422,2024-10-05 01:37:04,2024-10-05 02:14:07,2045691,Ж,desktop,красота и здоровье,False,0,5,996
423,2024-10-05 01:49:42,2024-10-05 02:23:40,4059825,Ж,mobile,одежда и обувь,False,0,5,3747
424,2024-10-05 02:03:14,2024-10-05 02:23:46,7700023,Ж,desktop,одежда и обувь,True,10,4,12350
425,2024-10-05 02:28:50,2024-10-05 02:53:31,4568228,Ж,desktop,электроника,True,10,6,15273
426,2024-10-05 02:41:23,2024-10-05 03:00:22,7123355,М,desktop,одежда и обувь,False,0,4,8746
427,2024-10-05 02:46:53,2024-10-05 03:26:21,5570629,Ж,desktop,одежда и обувь,False,0,1,2916
428,2024-10-05 02:47:01,2024-10-05 03:17:43,4352754,М,mobile,красота и здоровье,False,0,5,777
429,2024-10-05 02:49:49,2024-10-05 03:26:49,1155770,М,mobile,красота и здоровье,False,0,4,2831
